index,source_token,chapter,verse,token,token_prefix,morph,lemma,strongs,has_prefix,strongs_no_prefix,translation_word,id,occs,occ,book
15," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,2, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,15,3,2,41-MAT
16," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,2, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,16,3,2,41-MAT
17," \w Ἰακώβ|lemma=""Ἰακώβ"" strong=""G23840"" x-morph=""Gr,N,,,,,AMSI"" x-tw=""rc://*/tw/dict/bible/names/jacob""",1,2, Ἰακώβ,,"Gr,N,,,,,AMSI",Ἰακώβ,G23840,False,G23840,rc://*/tw/dict/bible/names/jacob,17,1,1,41-MAT
18,", \w Ἰακὼβ|lemma=""Ἰακώβ"" strong=""G23840"" x-morph=""Gr,N,,,,,NMSI"" x-tw=""rc://*/tw/dict/bible/names/jacob""",1,2, Ἰακὼβ,", ","Gr,N,,,,,NMSI",Ἰακώβ,G23840,False,G23840,rc://*/tw/dict/bible/names/jacob,18,1,1,41-MAT
19," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,2, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,19,2,2,41-MAT
20," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,2, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,20,3,3,41-MAT
21," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,2, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,21,3,3,41-MAT
22," \w Ἰούδαν|lemma=""Ἰούδας"" strong=""G24550"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/names/judah""",1,2, Ἰούδαν,,"Gr,N,,,,,AMS,",Ἰούδας,G24550,False,G24550,rc://*/tw/dict/bible/names/judah,22,1,1,41-MAT
23," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,2, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,23,1,1,41-MAT
24," \w τοὺς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMP,""",1,2, τοὺς,,"Gr,EA,,,,AMP,",ὁ,G35880,False,G35880,,24,1,1,41-MAT
25," \w ἀδελφοὺς|lemma=""ἀδελφός"" strong=""G00800"" x-morph=""Gr,N,,,,,AMP,"" x-tw=""rc://*/tw/dict/bible/kt/brother""",1,2, ἀδελφοὺς,,"Gr,N,,,,,AMP,",ἀδελφός,G00800,False,G00800,rc://*/tw/dict/bible/kt/brother,25,1,1,41-MAT
26," \w αὐτοῦ|lemma=""αὐτός"" strong=""G08460"" x-morph=""Gr,RP,,,3GMS,""",1,2, αὐτοῦ,,"Gr,RP,,,3GMS,",αὐτός,G08460,False,G08460,,26,1,1,41-MAT
28,"\w Ἰούδας|lemma=""Ἰούδας"" strong=""G24550"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/names/judah""",1,3, Ἰούδας,,"Gr,N,,,,,NMS,",Ἰούδας,G24550,False,G24550,rc://*/tw/dict/bible/names/judah,28,1,1,41-MAT
29," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,3, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,29,3,1,41-MAT
30," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,3, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,30,3,1,41-MAT
31," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,3, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,31,4,1,41-MAT
32," \w Φαρὲς|lemma=""Φαρές"" strong=""G53290"" x-morph=""Gr,N,,,,,AMSI""",1,3, Φαρὲς,,"Gr,N,,,,,AMSI",Φαρές,G53290,False,G53290,,32,2,1,41-MAT
33," \w καὶ|lemma=""καί"" strong=""G25320"" x-morph=""Gr,CC,,,,,,,,""",1,3, καὶ,,"Gr,CC,,,,,,,,",καί,G25320,False,G25320,,33,1,1,41-MAT
34," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,3, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,34,4,2,41-MAT
35," \w Ζάρα|lemma=""Ζάρα"" strong=""G21960"" x-morph=""Gr,N,,,,,AMSI""",1,3, Ζάρα,,"Gr,N,,,,,AMSI",Ζάρα,G21960,False,G21960,,35,1,1,41-MAT
36," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,3, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,36,1,1,41-MAT
37," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,3, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,37,1,1,41-MAT
38," \w Θαμάρ|lemma=""Θαμάρ"" strong=""G22830"" x-morph=""Gr,N,,,,,GFSI"" x-tw=""rc://*/tw/dict/bible/names/tamar""",1,3, Θαμάρ,,"Gr,N,,,,,GFSI",Θαμάρ,G22830,False,G22830,rc://*/tw/dict/bible/names/tamar,38,1,1,41-MAT
39,", \w Φαρὲς|lemma=""Φαρές"" strong=""G53290"" x-morph=""Gr,N,,,,,NMSI""",1,3, Φαρὲς,", ","Gr,N,,,,,NMSI",Φαρές,G53290,False,G53290,,39,2,2,41-MAT
40," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,3, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,40,3,2,41-MAT
41," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,3, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,41,3,2,41-MAT
42," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,3, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,42,4,3,41-MAT
43," \w Ἑσρώμ|lemma=""Ἑσρώμ"" strong=""G20740"" x-morph=""Gr,N,,,,,AMSI""",1,3, Ἑσρώμ,,"Gr,N,,,,,AMSI",Ἑσρώμ,G20740,False,G20740,,43,1,1,41-MAT
44,", \w Ἑσρὼμ|lemma=""Ἑσρώμ"" strong=""G20740"" x-morph=""Gr,N,,,,,NMSI""",1,3, Ἑσρὼμ,", ","Gr,N,,,,,NMSI",Ἑσρώμ,G20740,False,G20740,,44,1,1,41-MAT
45," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,3, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,45,3,3,41-MAT
46," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,3, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,46,3,3,41-MAT
47," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,3, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,47,4,4,41-MAT
48," \w Ἀράμ|lemma=""Ἀράμ"" strong=""G06890"" x-morph=""Gr,N,,,,,AMSI""",1,3, Ἀράμ,,"Gr,N,,,,,AMSI",Ἀράμ,G06890,False,G06890,,48,1,1,41-MAT
50,"\w Ἀρὰμ|lemma=""Ἀράμ"" strong=""G06890"" x-morph=""Gr,N,,,,,NMSI""",1,4, Ἀρὰμ,,"Gr,N,,,,,NMSI",Ἀράμ,G06890,False,G06890,,50,1,1,41-MAT
51," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,4, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,51,3,1,41-MAT
52," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,4, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,52,3,1,41-MAT
53," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,4, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,53,3,1,41-MAT
54," \w Ἀμιναδάβ|lemma=""Ἀμιναδάβ"" strong=""G02840"" x-morph=""Gr,N,,,,,AMSI""",1,4, Ἀμιναδάβ,,"Gr,N,,,,,AMSI",Ἀμιναδάβ,G02840,False,G02840,,54,1,1,41-MAT
55,", \w Ἀμιναδὰβ|lemma=""Ἀμιναδάβ"" strong=""G02840"" x-morph=""Gr,N,,,,,NMSI""",1,4, Ἀμιναδὰβ,", ","Gr,N,,,,,NMSI",Ἀμιναδάβ,G02840,False,G02840,,55,1,1,41-MAT
56," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,4, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,56,3,2,41-MAT
57," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,4, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,57,3,2,41-MAT
58," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,4, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,58,3,2,41-MAT
59," \w Ναασσών|lemma=""Ναασσών"" strong=""G34760"" x-morph=""Gr,N,,,,,AMSI""",1,4, Ναασσών,,"Gr,N,,,,,AMSI",Ναασσών,G34760,False,G34760,,59,1,1,41-MAT
60,", \w Ναασσὼν|lemma=""Ναασσών"" strong=""G34760"" x-morph=""Gr,N,,,,,NMSI""",1,4, Ναασσὼν,", ","Gr,N,,,,,NMSI",Ναασσών,G34760,False,G34760,,60,1,1,41-MAT
61," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,4, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,61,3,3,41-MAT
62," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,4, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,62,3,3,41-MAT
63," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,4, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,63,3,3,41-MAT
64," \w Σαλμών|lemma=""Σαλμών"" strong=""G45330"" x-morph=""Gr,N,,,,,AMSI""",1,4, Σαλμών,,"Gr,N,,,,,AMSI",Σαλμών,G45330,False,G45330,,64,1,1,41-MAT
66,"\w Σαλμὼν|lemma=""Σαλμών"" strong=""G45330"" x-morph=""Gr,N,,,,,NMSI""",1,5, Σαλμὼν,,"Gr,N,,,,,NMSI",Σαλμών,G45330,False,G45330,,66,1,1,41-MAT
67," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,67,3,1,41-MAT
68," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,5, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,68,3,1,41-MAT
69," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,5, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,69,3,1,41-MAT
70," \w Βόες|lemma=""Βόες"" strong=""G10030"" x-morph=""Gr,N,,,,,AMSI"" x-tw=""rc://*/tw/dict/bible/names/boaz""",1,5, Βόες,,"Gr,N,,,,,AMSI",Βόες,G10030,False,G10030,rc://*/tw/dict/bible/names/boaz,70,2,1,41-MAT
71," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,5, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,71,2,1,41-MAT
72," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,72,2,1,41-MAT
73," \w Ῥαχάβ|lemma=""Ῥαχάβ"" strong=""G44770"" x-morph=""Gr,N,,,,,GFSI"" x-tw=""rc://*/tw/dict/bible/names/rahab""",1,5, Ῥαχάβ,,"Gr,N,,,,,GFSI",Ῥαχάβ,G44770,False,G44770,rc://*/tw/dict/bible/names/rahab,73,1,1,41-MAT
74,", \w Βόες|lemma=""Βόες"" strong=""G10030"" x-morph=""Gr,N,,,,,NMSI"" x-tw=""rc://*/tw/dict/bible/names/boaz""",1,5, Βόες,", ","Gr,N,,,,,NMSI",Βόες,G10030,False,G10030,rc://*/tw/dict/bible/names/boaz,74,2,2,41-MAT
75," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,75,3,2,41-MAT
76," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,5, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,76,3,2,41-MAT
77," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,5, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,77,3,2,41-MAT
78," \w Ἰωβὴδ|lemma=""Ἰωβήδ"" strong=""G56010"" x-morph=""Gr,N,,,,,AMSI""",1,5, Ἰωβὴδ,,"Gr,N,,,,,AMSI",Ἰωβήδ,G56010,False,G56010,,78,2,1,41-MAT
79," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,5, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,79,2,2,41-MAT
80," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GFS,""",1,5, τῆς,,"Gr,EA,,,,GFS,",ὁ,G35880,False,G35880,,80,2,2,41-MAT
81," \w Ῥούθ|lemma=""Ῥούθ"" strong=""G45030"" x-morph=""Gr,N,,,,,GFSI"" x-tw=""rc://*/tw/dict/bible/names/ruth""",1,5, Ῥούθ,,"Gr,N,,,,,GFSI",Ῥούθ,G45030,False,G45030,rc://*/tw/dict/bible/names/ruth,81,1,1,41-MAT
82,", \w Ἰωβὴδ|lemma=""Ἰωβήδ"" strong=""G56010"" x-morph=""Gr,N,,,,,NMSI""",1,5, Ἰωβὴδ,", ","Gr,N,,,,,NMSI",Ἰωβήδ,G56010,False,G56010,,82,2,2,41-MAT
83," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,5, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,83,3,3,41-MAT
84," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,5, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,84,3,3,41-MAT
85," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,5, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,85,3,3,41-MAT
86," \w Ἰεσσαί|lemma=""Ἰεσσαί"" strong=""G24210"" x-morph=""Gr,N,,,,,AMSI"" x-tw=""rc://*/tw/dict/bible/names/jesse""",1,5, Ἰεσσαί,,"Gr,N,,,,,AMSI",Ἰεσσαί,G24210,False,G24210,rc://*/tw/dict/bible/names/jesse,86,1,1,41-MAT
88,"\w Ἰεσσαὶ|lemma=""Ἰεσσαί"" strong=""G24210"" x-morph=""Gr,N,,,,,NMSI"" x-tw=""rc://*/tw/dict/bible/names/jesse""",1,6, Ἰεσσαὶ,,"Gr,N,,,,,NMSI",Ἰεσσαί,G24210,False,G24210,rc://*/tw/dict/bible/names/jesse,88,1,1,41-MAT
89," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,6, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,89,2,1,41-MAT
90," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,6, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,90,2,1,41-MAT
91," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,6, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,91,3,1,41-MAT
92," \w Δαυεὶδ|lemma=""Δαυείδ"" strong=""G11380"" x-morph=""Gr,N,,,,,AMSI"" x-tw=""rc://*/tw/dict/bible/names/david""",1,6, Δαυεὶδ,,"Gr,N,,,,,AMSI",Δαυείδ,G11380,False,G11380,rc://*/tw/dict/bible/names/david,92,1,1,41-MAT
93," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,6, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,93,3,2,41-MAT
94," \w βασιλέα|lemma=""βασιλεύς"" strong=""G09350"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/other/king""",1,6, βασιλέα,,"Gr,N,,,,,AMS,",βασιλεύς,G09350,False,G09350,rc://*/tw/dict/bible/other/king,94,1,1,41-MAT
95,". \p \w Δαυεὶδ|lemma=""Δαυείδ"" strong=""G11380"" x-morph=""Gr,N,,,,,NMSI"" x-tw=""rc://*/tw/dict/bible/names/david""",1,6, \w Δαυεὶδ,. \p ,"Gr,N,,,,,NMSI",Δαυείδ,G11380,False,G11380,rc://*/tw/dict/bible/names/david,95,1,1,41-MAT
96," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,6, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,96,2,2,41-MAT
97," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,6, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,97,2,2,41-MAT
98," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,6, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,98,3,3,41-MAT
99," \w Σολομῶνα|lemma=""Σολομών"" strong=""G46720"" x-morph=""Gr,N,,,,,AMS,"" x-tw=""rc://*/tw/dict/bible/names/solomon""",1,6, Σολομῶνα,,"Gr,N,,,,,AMS,",Σολομών,G46720,False,G46720,rc://*/tw/dict/bible/names/solomon,99,1,1,41-MAT
100," \w ἐκ|lemma=""ἐκ"" strong=""G15370"" x-morph=""Gr,P,,,,,G,,,""",1,6, ἐκ,,"Gr,P,,,,,G,,,",ἐκ,G15370,False,G15370,,100,1,1,41-MAT
101," \w τῆς|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,RD,,,,GFS,""",1,6, τῆς,,"Gr,RD,,,,GFS,",ὁ,G35880,False,G35880,,101,1,1,41-MAT
102," \w τοῦ|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,GMS,""",1,6, τοῦ,,"Gr,EA,,,,GMS,",ὁ,G35880,False,G35880,,102,1,1,41-MAT
103," \w Οὐρίου|lemma=""Οὐρίας"" strong=""G37740"" x-morph=""Gr,N,,,,,GMS,"" x-tw=""rc://*/tw/dict/bible/names/uriah""",1,6, Οὐρίου,,"Gr,N,,,,,GMS,",Οὐρίας,G37740,False,G37740,rc://*/tw/dict/bible/names/uriah,103,1,1,41-MAT
105,"\w Σολομὼν|lemma=""Σολομών"" strong=""G46720"" x-morph=""Gr,N,,,,,NMS,"" x-tw=""rc://*/tw/dict/bible/names/solomon""",1,7, Σολομὼν,,"Gr,N,,,,,NMS,",Σολομών,G46720,False,G46720,rc://*/tw/dict/bible/names/solomon,105,1,1,41-MAT
106," \w δὲ|lemma=""δέ"" strong=""G11610"" x-morph=""Gr,CC,,,,,,,,""",1,7, δὲ,,"Gr,CC,,,,,,,,",δέ,G11610,False,G11610,,106,3,1,41-MAT
107," \w ἐγέννησεν|lemma=""γεννάω"" strong=""G10800"" x-morph=""Gr,V,IAA3,,S,"" x-tw=""rc://*/tw/dict/bible/other/father""",1,7, ἐγέννησεν,,"Gr,V,IAA3,,S,",γεννάω,G10800,False,G10800,rc://*/tw/dict/bible/other/father,107,3,1,41-MAT
108," \w τὸν|lemma=""ὁ"" strong=""G35880"" x-morph=""Gr,EA,,,,AMS,""",1,7, τὸν,,"Gr,EA,,,,AMS,",ὁ,G35880,False,G35880,,108,3,1,41-MAT
109," \w Ῥοβοάμ|lemma=""Ῥοβοάμ"" strong=""G44970"" x-morph=""Gr,N,,,,,AMSI"" x-tw=""rc://*/tw/dict/bible/names/rehoboam""",1,7, Ῥοβοάμ,,"Gr,N,,,,,AMSI",Ῥοβοάμ,G44970,False,G44970,rc://*/tw/dict/bible/names/rehoboam,109,1,1,41-MAT
110,", \w Ῥοβοὰμ|lemma=""Ῥοβοάμ"" strong=""G44970"" x-morph=""Gr,N,,,,,NMSI"" x-tw=""rc://*/tw/dict/bible/names/rehoboam""",1,7, Ῥοβοὰμ,", ","Gr,N,,,,,NMSI",Ῥοβοάμ,G44970,False,G44970,rc://*/tw/dict/bible/names/rehoboam,110,1,1,41-MAT
