,token,alg,alg_id,chapter,verse,book
29," \w Ethiopia|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3568a"" x-lemma=""כּוּשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כּ֔וּשׁ""\\*']",17-EST-9,1,1,17-EST
30,,"['\\zaln-s | x-strong=""H3568a"" x-lemma=""כּוּשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כּ֔וּשׁ""\\*']",17-EST-9,1,1,17-EST
31,", \w 127|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H7651"" x-lemma=""שֶׁבַע"" x-morph=""He,Acfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שֶׁ֛בַע""\\*', '\\zaln-s | x-strong=""c:H6242"" x-lemma=""עֶשְׂרִים"" x-morph=""He,C:Acbpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וְ\u2060עֶשְׂרִ֥ים""\\*', '\\zaln-s | x-strong=""c:H3967"" x-lemma=""מֵאָה"" x-morph=""He,C:Acbsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060מֵאָ֖ה""\\*']",17-EST-10,1,1,17-EST
32,,"['\\zaln-s | x-strong=""H7651"" x-lemma=""שֶׁבַע"" x-morph=""He,Acfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שֶׁ֛בַע""\\*', '\\zaln-s | x-strong=""c:H6242"" x-lemma=""עֶשְׂרִים"" x-morph=""He,C:Acbpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וְ\u2060עֶשְׂרִ֥ים""\\*', '\\zaln-s | x-strong=""c:H3967"" x-lemma=""מֵאָה"" x-morph=""He,C:Acbsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060מֵאָ֖ה""\\*']",17-EST-10,1,1,17-EST
33,,[],17-EST-11,1,1,17-EST
34,,[],17-EST-12,1,1,17-EST
35," \w provinces|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4082"" x-lemma=""מְדִינָה"" x-morph=""He,Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מְדִינָֽה""\\*']",17-EST-13,1,1,17-EST
36,,"['\\zaln-s | x-strong=""H4082"" x-lemma=""מְדִינָה"" x-morph=""He,Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מְדִינָֽה""\\*']",17-EST-13,1,1,17-EST
37,);,[],17-EST-14,1,1,17-EST
38,"\w in|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s | x-strong=""b:H3117"" x-lemma=""יוֹם"" x-morph=""He,Rd:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בַּ\u2060יָּמִ֖ים""\\*']",17-EST-15,1,2,17-EST
39,,"['\\zaln-s | x-strong=""b:H3117"" x-lemma=""יוֹם"" x-morph=""He,Rd:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בַּ\u2060יָּמִ֖ים""\\*']",17-EST-15,1,2,17-EST
40," \w those|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""d:H1992"" x-lemma=""הֵם"" x-morph=""He,Td:Pp3mp"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060הֵ֑ם""\\*']",17-EST-16,1,2,17-EST
41,,"['\\zaln-s | x-strong=""d:H1992"" x-lemma=""הֵם"" x-morph=""He,Td:Pp3mp"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060הֵ֑ם""\\*']",17-EST-16,1,2,17-EST
42," \w days|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H3117"" x-lemma=""יוֹם"" x-morph=""He,Rd:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בַּ\u2060יָּמִ֖ים""\\*']",17-EST-17,1,2,17-EST
43,,"['\\zaln-s | x-strong=""b:H3117"" x-lemma=""יוֹם"" x-morph=""He,Rd:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בַּ\u2060יָּמִ֖ים""\\*']",17-EST-17,1,2,17-EST
44,", \w as|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""k:H3427"" x-lemma=""יָשַׁב"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כְּ\u2060שֶׁ֣בֶת""\\*']",17-EST-18,1,2,17-EST
45,,"['\\zaln-s | x-strong=""k:H3427"" x-lemma=""יָשַׁב"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כְּ\u2060שֶׁ֣בֶת""\\*']",17-EST-18,1,2,17-EST
46," \w the|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s | x-strong=""d:H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Td:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060מֶּ֣לֶךְ""\\*']",17-EST-19,1,2,17-EST
47," \w king|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""d:H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Td:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060מֶּ֣לֶךְ""\\*']",17-EST-19,1,2,17-EST
48,,"['\\zaln-s | x-strong=""d:H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Td:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060מֶּ֣לֶךְ""\\*']",17-EST-19,1,2,17-EST
49," \w Ahasuerus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H0325"" x-lemma=""אֲחַשְׁוֵרוֹשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲחַשְׁוֵר֗וֹשׁ""\\*']",17-EST-20,1,2,17-EST
50,,"['\\zaln-s | x-strong=""H0325"" x-lemma=""אֲחַשְׁוֵרוֹשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲחַשְׁוֵר֗וֹשׁ""\\*']",17-EST-20,1,2,17-EST
51," \w sat|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""k:H3427"" x-lemma=""יָשַׁב"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כְּ\u2060שֶׁ֣בֶת""\\*']",17-EST-21,1,2,17-EST
52,,"['\\zaln-s | x-strong=""k:H3427"" x-lemma=""יָשַׁב"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כְּ\u2060שֶׁ֣בֶת""\\*']",17-EST-21,1,2,17-EST
53," \w on|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H5921a"" x-lemma=""עַל"" x-morph=""He,R"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עַ֚ל""\\*']",17-EST-22,1,2,17-EST
54,,"['\\zaln-s | x-strong=""H5921a"" x-lemma=""עַל"" x-morph=""He,R"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עַ֚ל""\\*']",17-EST-22,1,2,17-EST
55," \w the|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",17-EST-23,1,2,17-EST
56,,"['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",17-EST-23,1,2,17-EST
57," \w throne|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3678"" x-lemma=""כִּסֵּא"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כִּסֵּ֣א""\\*']",17-EST-24,1,2,17-EST
58," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3678"" x-lemma=""כִּסֵּא"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כִּסֵּ֣א""\\*']",17-EST-24,1,2,17-EST
59,,"['\\zaln-s | x-strong=""H3678"" x-lemma=""כִּסֵּא"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כִּסֵּ֣א""\\*']",17-EST-24,1,2,17-EST
60," \w his|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",17-EST-25,1,2,17-EST
61," \w royalty|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",17-EST-25,1,2,17-EST
62,,"['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",17-EST-25,1,2,17-EST
63,", \w which|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H0834a"" x-lemma=""אֲשֶׁר"" x-morph=""He,Tr"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲשֶׁ֖ר""\\*']",17-EST-26,1,2,17-EST
64,,"['\\zaln-s | x-strong=""H0834a"" x-lemma=""אֲשֶׁר"" x-morph=""He,Tr"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲשֶׁ֖ר""\\*']",17-EST-26,1,2,17-EST
65," \w was|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H7800"" x-lemma=""שׁוּשַׁן"" x-morph=""He,R:Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060שׁוּשַׁ֥ן""\\*']",17-EST-27,1,2,17-EST
66," \w in|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""b:H7800"" x-lemma=""שׁוּשַׁן"" x-morph=""He,R:Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060שׁוּשַׁ֥ן""\\*']",17-EST-27,1,2,17-EST
67," \w Susa|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H7800"" x-lemma=""שׁוּשַׁן"" x-morph=""He,R:Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060שׁוּשַׁ֥ן""\\*']",17-EST-27,1,2,17-EST
68,,"['\\zaln-s | x-strong=""b:H7800"" x-lemma=""שׁוּשַׁן"" x-morph=""He,R:Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060שׁוּשַׁ֥ן""\\*']",17-EST-27,1,2,17-EST
69," \w the|x-occurrence=""3"" x-occurrences=""3""","['\\zaln-s | x-strong=""d:H1002"" x-lemma=""בִּירָה"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060בִּירָֽה""\\*']",17-EST-28,1,2,17-EST
70," \w citadel|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""d:H1002"" x-lemma=""בִּירָה"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060בִּירָֽה""\\*']",17-EST-28,1,2,17-EST
71,,"['\\zaln-s | x-strong=""d:H1002"" x-lemma=""בִּירָה"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060בִּירָֽה""\\*']",17-EST-28,1,2,17-EST
72,:,[],17-EST-29,1,2,17-EST
73,"\w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H8141"" x-lemma=""שָׁנֶה"" x-morph=""He,R:Ncfsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בִּ\u2060שְׁנַ֤ת""\\*']",17-EST-30,1,3,17-EST
74," \w year|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H8141"" x-lemma=""שָׁנֶה"" x-morph=""He,R:Ncfsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בִּ\u2060שְׁנַ֤ת""\\*']",17-EST-30,1,3,17-EST
75,,"['\\zaln-s | x-strong=""b:H8141"" x-lemma=""שָׁנֶה"" x-morph=""He,R:Ncfsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בִּ\u2060שְׁנַ֤ת""\\*']",17-EST-30,1,3,17-EST
76," \w three|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H7969"" x-lemma=""שָׁלוֹשׁ"" x-morph=""He,Acfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שָׁלוֹשׁ֙""\\*']",17-EST-31,1,3,17-EST
77,,"['\\zaln-s | x-strong=""H7969"" x-lemma=""שָׁלוֹשׁ"" x-morph=""He,Acfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שָׁלוֹשׁ֙""\\*']",17-EST-31,1,3,17-EST
78," \w of|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s | x-strong=""l:H4427a"" x-lemma=""מָלַךְ"" x-morph=""He,R:Vqc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060מָלְכ֔\u2060וֹ""\\*']",17-EST-32,1,3,17-EST
79," \w his|x-occurrence=""1"" x-occurrences=""4""","['\\zaln-s | x-strong=""l:H4427a"" x-lemma=""מָלַךְ"" x-morph=""He,R:Vqc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060מָלְכ֔\u2060וֹ""\\*']",17-EST-32,1,3,17-EST
80," \w reign|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H4427a"" x-lemma=""מָלַךְ"" x-morph=""He,R:Vqc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060מָלְכ֔\u2060וֹ""\\*']",17-EST-32,1,3,17-EST
81,,"['\\zaln-s | x-strong=""l:H4427a"" x-lemma=""מָלַךְ"" x-morph=""He,R:Vqc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060מָלְכ֔\u2060וֹ""\\*']",17-EST-32,1,3,17-EST
82,", \w he|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H6213a"" x-lemma=""עָשָׂה"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָשָׂ֣ה""\\*']",17-EST-33,1,3,17-EST
83," \w made|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H6213a"" x-lemma=""עָשָׂה"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָשָׂ֣ה""\\*']",17-EST-33,1,3,17-EST
84,,"['\\zaln-s | x-strong=""H6213a"" x-lemma=""עָשָׂה"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָשָׂ֣ה""\\*']",17-EST-33,1,3,17-EST
85," \w a|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4960"" x-lemma=""מִשְׁתֶּה"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מִשְׁתֶּ֔ה""\\*']",17-EST-34,1,3,17-EST
86," \w feast|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4960"" x-lemma=""מִשְׁתֶּה"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מִשְׁתֶּ֔ה""\\*']",17-EST-34,1,3,17-EST
87,,"['\\zaln-s | x-strong=""H4960"" x-lemma=""מִשְׁתֶּה"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מִשְׁתֶּ֔ה""\\*']",17-EST-34,1,3,17-EST
88," \w for|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060כָל""\\*']",17-EST-35,1,3,17-EST
89," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060כָל""\\*']",17-EST-35,1,3,17-EST
90,,"['\\zaln-s | x-strong=""l:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060כָל""\\*']",17-EST-35,1,3,17-EST
91," \w his|x-occurrence=""2"" x-occurrences=""4""","['\\zaln-s | x-strong=""H8269"" x-lemma=""שַׂר"" x-morph=""He,Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שָׂרָ֖י\u2060ו""\\*']",17-EST-36,1,3,17-EST
92," \w officials|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s | x-strong=""H8269"" x-lemma=""שַׂר"" x-morph=""He,Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שָׂרָ֖י\u2060ו""\\*']",17-EST-36,1,3,17-EST
93,,"['\\zaln-s | x-strong=""H8269"" x-lemma=""שַׂר"" x-morph=""He,Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""שָׂרָ֖י\u2060ו""\\*']",17-EST-36,1,3,17-EST
94," \w and|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s | x-strong=""c:H5650"" x-lemma=""עֶבֶד"" x-morph=""He,C:Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060עֲבָדָ֑י\u2060ו""\\*']",17-EST-37,1,3,17-EST
95," \w his|x-occurrence=""3"" x-occurrences=""4""","['\\zaln-s | x-strong=""c:H5650"" x-lemma=""עֶבֶד"" x-morph=""He,C:Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060עֲבָדָ֑י\u2060ו""\\*']",17-EST-37,1,3,17-EST
96," \w administrators|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""c:H5650"" x-lemma=""עֶבֶד"" x-morph=""He,C:Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060עֲבָדָ֑י\u2060ו""\\*']",17-EST-37,1,3,17-EST
97,,"['\\zaln-s | x-strong=""c:H5650"" x-lemma=""עֶבֶד"" x-morph=""He,C:Ncmpc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060עֲבָדָ֑י\u2060ו""\\*']",17-EST-37,1,3,17-EST
98,", \w the|x-occurrence=""1"" x-occurrences=""4""","['\\zaln-s | x-strong=""H2428"" x-lemma=""חַיִל"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""חֵ֣יל""\\*']",17-EST-38,1,3,17-EST
