,token,alg,alg_id,chapter,verse,book
19," \w the|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ταῖς""\\*']",60-JAS-8,1,1,60-JAS
20,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ταῖς""\\*']",60-JAS-8,1,1,60-JAS
21," \w twelve|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14270"" x-lemma=""δώδεκα"" x-morph=""Gr,EN,,,,DFPI"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δώδεκα""\\*']",60-JAS-9,1,1,60-JAS
22,,"['\\zaln-s |x-strong=""G14270"" x-lemma=""δώδεκα"" x-morph=""Gr,EN,,,,DFPI"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δώδεκα""\\*']",60-JAS-9,1,1,60-JAS
23," \w tribes|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54430"" x-lemma=""φυλή"" x-morph=""Gr,N,,,,,DFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""φυλαῖς""\\*']",60-JAS-10,1,1,60-JAS
24,,"['\\zaln-s |x-strong=""G54430"" x-lemma=""φυλή"" x-morph=""Gr,N,,,,,DFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""φυλαῖς""\\*']",60-JAS-10,1,1,60-JAS
25," \w who|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RR,,,,DFP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ταῖς""\\*']",60-JAS-11,1,1,60-JAS
26," \w are|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RR,,,,DFP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ταῖς""\\*']",60-JAS-11,1,1,60-JAS
27,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RR,,,,DFP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ταῖς""\\*']",60-JAS-11,1,1,60-JAS
28," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",60-JAS-12,1,1,60-JAS
29,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐν""\\*']",60-JAS-12,1,1,60-JAS
30," \w the|x-occurrence=""3"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῇ""\\*']",60-JAS-13,1,1,60-JAS
31,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῇ""\\*']",60-JAS-13,1,1,60-JAS
32," \w dispersion|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G12900"" x-lemma=""διασπορά"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διασπορᾷ""\\*']",60-JAS-14,1,1,60-JAS
33,,"['\\zaln-s |x-strong=""G12900"" x-lemma=""διασπορά"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διασπορᾷ""\\*']",60-JAS-14,1,1,60-JAS
34,": \w Greetings|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54630"" x-lemma=""χαίρω"" x-morph=""Gr,IENPA,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χαίρειν""\\*']",60-JAS-15,1,1,60-JAS
35,,"['\\zaln-s |x-strong=""G54630"" x-lemma=""χαίρω"" x-morph=""Gr,IENPA,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χαίρειν""\\*']",60-JAS-15,1,1,60-JAS
36,!,[],60-JAS-16,1,1,60-JAS
37,"\w Consider|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G22330"" x-lemma=""ἡγέομαι"" x-morph=""Gr,V,MAM2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡγήσασθε""\\*']",60-JAS-17,1,2,60-JAS
38," \w it|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G22330"" x-lemma=""ἡγέομαι"" x-morph=""Gr,V,MAM2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡγήσασθε""\\*']",60-JAS-17,1,2,60-JAS
39,,"['\\zaln-s |x-strong=""G22330"" x-lemma=""ἡγέομαι"" x-morph=""Gr,V,MAM2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡγήσασθε""\\*']",60-JAS-17,1,2,60-JAS
40," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,EQ,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πᾶσαν""\\*']",60-JAS-18,1,2,60-JAS
41,,"['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,EQ,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πᾶσαν""\\*']",60-JAS-18,1,2,60-JAS
42," \w joy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54790"" x-lemma=""χαρά"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χαρὰν""\\*']",60-JAS-19,1,2,60-JAS
43,,"['\\zaln-s |x-strong=""G54790"" x-lemma=""χαρά"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χαρὰν""\\*']",60-JAS-19,1,2,60-JAS
44,", \w my|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μου""\\*']",60-JAS-20,1,2,60-JAS
45,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""μου""\\*']",60-JAS-20,1,2,60-JAS
46," \w brothers|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,VMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφοί""\\*']",60-JAS-21,1,2,60-JAS
47,,"['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,VMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφοί""\\*']",60-JAS-21,1,2,60-JAS
48,", \w when|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G37520"" x-lemma=""ὅταν"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅταν""\\*']",60-JAS-22,1,2,60-JAS
49,,"['\\zaln-s |x-strong=""G37520"" x-lemma=""ὅταν"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅταν""\\*']",60-JAS-22,1,2,60-JAS
50," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G40450"" x-lemma=""περιπίπτω"" x-morph=""Gr,V,SAA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περιπέσητε""\\*']",60-JAS-23,1,2,60-JAS
51," \w experience|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G40450"" x-lemma=""περιπίπτω"" x-morph=""Gr,V,SAA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περιπέσητε""\\*']",60-JAS-23,1,2,60-JAS
52,,"['\\zaln-s |x-strong=""G40450"" x-lemma=""περιπίπτω"" x-morph=""Gr,V,SAA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περιπέσητε""\\*']",60-JAS-23,1,2,60-JAS
53," \w various|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G41640"" x-lemma=""ποικίλος"" x-morph=""Gr,NS,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποικίλοις""\\*']",60-JAS-24,1,2,60-JAS
54,,"['\\zaln-s |x-strong=""G41640"" x-lemma=""ποικίλος"" x-morph=""Gr,NS,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ποικίλοις""\\*']",60-JAS-24,1,2,60-JAS
55," \w troubles|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39860"" x-lemma=""πειρασμός"" x-morph=""Gr,N,,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πειρασμοῖς""\\*']",60-JAS-25,1,2,60-JAS
56,,"['\\zaln-s |x-strong=""G39860"" x-lemma=""πειρασμός"" x-morph=""Gr,N,,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πειρασμοῖς""\\*']",60-JAS-25,1,2,60-JAS
57,.,[],60-JAS-26,1,2,60-JAS
58,"\w You|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""γινώσκοντες""\\*']",60-JAS-27,1,3,60-JAS
59," \w know|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""γινώσκοντες""\\*']",60-JAS-27,1,3,60-JAS
60,,"['\\zaln-s |x-strong=""G10970"" x-lemma=""γινώσκω"" x-morph=""Gr,V,PPA,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""γινώσκοντες""\\*']",60-JAS-27,1,3,60-JAS
61," \w that|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G37540"" x-lemma=""ὅτι"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅτι""\\*']",60-JAS-28,1,3,60-JAS
62,,"['\\zaln-s |x-strong=""G37540"" x-lemma=""ὅτι"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅτι""\\*']",60-JAS-28,1,3,60-JAS
63," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὸ""\\*']",60-JAS-29,1,3,60-JAS
64,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τὸ""\\*']",60-JAS-29,1,3,60-JAS
65," \w testing|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G13830"" x-lemma=""δοκίμιον"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δοκίμιον""\\*']",60-JAS-30,1,3,60-JAS
66,,"['\\zaln-s |x-strong=""G13830"" x-lemma=""δοκίμιον"" x-morph=""Gr,N,,,,,NNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δοκίμιον""\\*']",60-JAS-30,1,3,60-JAS
67," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",60-JAS-31,1,3,60-JAS
68," \w your|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",60-JAS-31,1,3,60-JAS
69,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῶν""\\*']",60-JAS-31,1,3,60-JAS
70," \w faith|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστεως""\\*']",60-JAS-32,1,3,60-JAS
71,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῆς""\\*', '\\zaln-s |x-strong=""G41020"" x-lemma=""πίστις"" x-morph=""Gr,N,,,,,GFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πίστεως""\\*']",60-JAS-32,1,3,60-JAS
72,,[],60-JAS-33,1,3,60-JAS
73," \w produces|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G27160"" x-lemma=""κατεργάζομαι"" x-morph=""Gr,V,IPM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""κατεργάζεται""\\*']",60-JAS-34,1,3,60-JAS
74,,"['\\zaln-s |x-strong=""G27160"" x-lemma=""κατεργάζομαι"" x-morph=""Gr,V,IPM3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""κατεργάζεται""\\*']",60-JAS-34,1,3,60-JAS
75," \w endurance|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονήν""\\*']",60-JAS-35,1,3,60-JAS
76,,"['\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,AFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονήν""\\*']",60-JAS-35,1,3,60-JAS
77,. \ts\*,[],60-JAS-36,1,3,60-JAS
78,"\w But|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡ""\\*', '\\zaln-s |x-strong=""G11610"" x-lemma=""δέ"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δὲ""\\*', '\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονὴ""\\*']",60-JAS-37,1,4,60-JAS
79,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡ""\\*', '\\zaln-s |x-strong=""G11610"" x-lemma=""δέ"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δὲ""\\*', '\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονὴ""\\*']",60-JAS-37,1,4,60-JAS
80,,[],60-JAS-38,1,4,60-JAS
81,,[],60-JAS-39,1,4,60-JAS
82," \w let|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,AA,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειον""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,MPA3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐχέτω""\\*']",60-JAS-40,1,4,60-JAS
83,,"['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,AA,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειον""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,MPA3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐχέτω""\\*']",60-JAS-40,1,4,60-JAS
84,,[],60-JAS-41,1,4,60-JAS
85," \w endurance|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡ""\\*', '\\zaln-s |x-strong=""G11610"" x-lemma=""δέ"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δὲ""\\*', '\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονὴ""\\*']",60-JAS-42,1,4,60-JAS
86,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡ""\\*', '\\zaln-s |x-strong=""G11610"" x-lemma=""δέ"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""δὲ""\\*', '\\zaln-s |x-strong=""G52810"" x-lemma=""ὑπομονή"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑπομονὴ""\\*']",60-JAS-42,1,4,60-JAS
87,,[],60-JAS-43,1,4,60-JAS
88,,[],60-JAS-44,1,4,60-JAS
89," \w complete|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,AA,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειον""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,MPA3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐχέτω""\\*']",60-JAS-45,1,4,60-JAS
90,,"['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,AA,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειον""\\*', '\\zaln-s |x-strong=""G21920"" x-lemma=""ἔχω"" x-morph=""Gr,V,MPA3,,S,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐχέτω""\\*']",60-JAS-45,1,4,60-JAS
91,,[],60-JAS-46,1,4,60-JAS
92," \w its|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G20410"" x-lemma=""ἔργον"" x-morph=""Gr,N,,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔργον""\\*']",60-JAS-47,1,4,60-JAS
93," \w work|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G20410"" x-lemma=""ἔργον"" x-morph=""Gr,N,,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔργον""\\*']",60-JAS-47,1,4,60-JAS
94,,"['\\zaln-s |x-strong=""G20410"" x-lemma=""ἔργον"" x-morph=""Gr,N,,,,,ANS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἔργον""\\*']",60-JAS-47,1,4,60-JAS
95,", \w so|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24430"" x-lemma=""ἵνα"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἵνα""\\*']",60-JAS-48,1,4,60-JAS
96," \w that|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24430"" x-lemma=""ἵνα"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἵνα""\\*']",60-JAS-48,1,4,60-JAS
97,,"['\\zaln-s |x-strong=""G24430"" x-lemma=""ἵνα"" x-morph=""Gr,CS,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἵνα""\\*']",60-JAS-48,1,4,60-JAS
98," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,SPA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἦτε""\\*']",60-JAS-49,1,4,60-JAS
99," \w may|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,SPA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἦτε""\\*']",60-JAS-49,1,4,60-JAS
100," \w become|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,SPA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἦτε""\\*']",60-JAS-49,1,4,60-JAS
101,,"['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,SPA2,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἦτε""\\*']",60-JAS-49,1,4,60-JAS
102," \w fully|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,NS,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειοι""\\*']",60-JAS-50,1,4,60-JAS
103," \w developed|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50460"" x-lemma=""τέλειος"" x-morph=""Gr,NS,,,,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τέλειοι""\\*']",60-JAS-50,1,4,60-JAS
