,token,alg,alg_id,chapter,verse,book
32," \w be|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H3615"" x-lemma=""כָּלָה"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060כְל֥וֹת""\\*']",15-EZR-12,1,1,15-EZR
33," \w fulfilled|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H3615"" x-lemma=""כָּלָה"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060כְל֥וֹת""\\*']",15-EZR-12,1,1,15-EZR
34,,"['\\zaln-s | x-strong=""l:H3615"" x-lemma=""כָּלָה"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060כְל֥וֹת""\\*']",15-EZR-12,1,1,15-EZR
35,", \w Yahweh|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֗ה""\\*']",15-EZR-13,1,1,15-EZR
36,,"['\\zaln-s | x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֗ה""\\*']",15-EZR-13,1,1,15-EZR
37," \w stirred|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H5782"" x-lemma=""עוּר"" x-morph=""He,Vhp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הֵעִ֣יר""\\*']",15-EZR-14,1,1,15-EZR
38,,"['\\zaln-s | x-strong=""H5782"" x-lemma=""עוּר"" x-morph=""He,Vhp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הֵעִ֣יר""\\*']",15-EZR-14,1,1,15-EZR
39," \w the|x-occurrence=""4"" x-occurrences=""5""","['\\zaln-s | x-strong=""H0853"" x-lemma=""אֵת"" x-morph=""He,To"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶת""\\*', '\\zaln-s | x-strong=""H7307"" x-lemma=""רוּחַ"" x-morph=""He,Ncbsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ר֨וּחַ֙""\\*']",15-EZR-15,1,1,15-EZR
40," \w spirit|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H0853"" x-lemma=""אֵת"" x-morph=""He,To"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶת""\\*', '\\zaln-s | x-strong=""H7307"" x-lemma=""רוּחַ"" x-morph=""He,Ncbsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ר֨וּחַ֙""\\*']",15-EZR-15,1,1,15-EZR
41," \w of|x-occurrence=""5"" x-occurrences=""6""","['\\zaln-s | x-strong=""H0853"" x-lemma=""אֵת"" x-morph=""He,To"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶת""\\*', '\\zaln-s | x-strong=""H7307"" x-lemma=""רוּחַ"" x-morph=""He,Ncbsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ר֨וּחַ֙""\\*']",15-EZR-15,1,1,15-EZR
42,,"['\\zaln-s | x-strong=""H0853"" x-lemma=""אֵת"" x-morph=""He,To"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶת""\\*', '\\zaln-s | x-strong=""H7307"" x-lemma=""רוּחַ"" x-morph=""He,Ncbsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ר֨וּחַ֙""\\*']",15-EZR-15,1,1,15-EZR
43,,[],15-EZR-16,1,1,15-EZR
44," \w Cyrus|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""H3566"" x-lemma=""כּוֹרֶשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֣רֶשׁ""\\*']",15-EZR-17,1,1,15-EZR
45,,"['\\zaln-s | x-strong=""H3566"" x-lemma=""כּוֹרֶשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֣רֶשׁ""\\*']",15-EZR-17,1,1,15-EZR
46," \w the|x-occurrence=""5"" x-occurrences=""5""","['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶֽלֶךְ""\\*']",15-EZR-18,1,1,15-EZR
47," \w king|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶֽלֶךְ""\\*']",15-EZR-18,1,1,15-EZR
48," \w of|x-occurrence=""6"" x-occurrences=""6""","['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶֽלֶךְ""\\*']",15-EZR-18,1,1,15-EZR
49,,"['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶֽלֶךְ""\\*']",15-EZR-18,1,1,15-EZR
50," \w Persia|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""H6539"" x-lemma=""פָּרַס"" x-morph=""He,Np"" x-occurrence=""2"" x-occurrences=""2"" x-content=""פָּרַ֔ס""\\*']",15-EZR-19,1,1,15-EZR
51,,"['\\zaln-s | x-strong=""H6539"" x-lemma=""פָּרַס"" x-morph=""He,Np"" x-occurrence=""2"" x-occurrences=""2"" x-content=""פָּרַ֔ס""\\*']",15-EZR-19,1,1,15-EZR
52," \w so|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-20,1,1,15-EZR
53," \w that|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-20,1,1,15-EZR
54,,"['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-20,1,1,15-EZR
55," \w his|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s | x-strong=""H6963a"" x-lemma=""קוֹל"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""קוֹל֙""\\*']",15-EZR-21,1,1,15-EZR
56," \w voice|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H6963a"" x-lemma=""קוֹל"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""קוֹל֙""\\*']",15-EZR-21,1,1,15-EZR
57,,"['\\zaln-s | x-strong=""H6963a"" x-lemma=""קוֹל"" x-morph=""He,Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""קוֹל֙""\\*']",15-EZR-21,1,1,15-EZR
58," \w went|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-22,1,1,15-EZR
59," \w out|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-22,1,1,15-EZR
60,,"['\\zaln-s | x-strong=""c:H5674a"" x-lemma=""עָבַר"" x-morph=""He,C:Vhw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יַּֽעֲבֶר""\\*']",15-EZR-22,1,1,15-EZR
61," \w throughout|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060כָל""\\*']",15-EZR-23,1,1,15-EZR
62," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060כָל""\\*']",15-EZR-23,1,1,15-EZR
63,,"['\\zaln-s | x-strong=""b:H3605"" x-lemma=""כֹּל"" x-morph=""He,R:Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060כָל""\\*']",15-EZR-23,1,1,15-EZR
64," \w his|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",15-EZR-24,1,1,15-EZR
65," \w kingdom|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",15-EZR-24,1,1,15-EZR
66,,"['\\zaln-s | x-strong=""H4438"" x-lemma=""מַלְכוּת"" x-morph=""He,Ncfsc:Sp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מַלְכוּת֔\u2060וֹ""\\*']",15-EZR-24,1,1,15-EZR
67,", \w and|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""c:H1571"" x-lemma=""גַּם"" x-morph=""He,C:Ta"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וְ\u2060גַם""\\*']",15-EZR-25,1,1,15-EZR
68," \w likewise|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""c:H1571"" x-lemma=""גַּם"" x-morph=""He,C:Ta"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וְ\u2060גַם""\\*']",15-EZR-25,1,1,15-EZR
69,,"['\\zaln-s | x-strong=""c:H1571"" x-lemma=""גַּם"" x-morph=""He,C:Ta"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וְ\u2060גַם""\\*']",15-EZR-25,1,1,15-EZR
70," \w what|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H4385"" x-lemma=""מִכְתָּב"" x-morph=""He,R:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060מִכְתָּ֖ב""\\*']",15-EZR-26,1,1,15-EZR
71," \w was|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s | x-strong=""b:H4385"" x-lemma=""מִכְתָּב"" x-morph=""He,R:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060מִכְתָּ֖ב""\\*']",15-EZR-26,1,1,15-EZR
72," \w written|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""b:H4385"" x-lemma=""מִכְתָּב"" x-morph=""He,R:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060מִכְתָּ֖ב""\\*']",15-EZR-26,1,1,15-EZR
73,,"['\\zaln-s | x-strong=""b:H4385"" x-lemma=""מִכְתָּב"" x-morph=""He,R:Ncmsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בְּ\u2060מִכְתָּ֖ב""\\*']",15-EZR-26,1,1,15-EZR
74," \w was|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s | x-strong=""l:H0559"" x-lemma=""אָמַר"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ\u2060אמֹֽר""\\*']",15-EZR-27,1,1,15-EZR
75," \w spoken|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""l:H0559"" x-lemma=""אָמַר"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ\u2060אמֹֽר""\\*']",15-EZR-27,1,1,15-EZR
76,,"['\\zaln-s | x-strong=""l:H0559"" x-lemma=""אָמַר"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ\u2060אמֹֽר""\\*']",15-EZR-27,1,1,15-EZR
77,:,[],15-EZR-28,1,1,15-EZR
78,"“\w Thus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3541"" x-lemma=""כֹּה"" x-morph=""He,D"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֣ה""\\*']",15-EZR-29,1,2,15-EZR
79,,"['\\zaln-s | x-strong=""H3541"" x-lemma=""כֹּה"" x-morph=""He,D"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֣ה""\\*']",15-EZR-29,1,2,15-EZR
80," \w says|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H0559"" x-lemma=""אָמַר"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אָמַ֗ר""\\*']",15-EZR-30,1,2,15-EZR
81,,"['\\zaln-s | x-strong=""H0559"" x-lemma=""אָמַר"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אָמַ֗ר""\\*']",15-EZR-30,1,2,15-EZR
82," \w Cyrus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3566"" x-lemma=""כּוֹרֶשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֚רֶשׁ""\\*']",15-EZR-31,1,2,15-EZR
83,,"['\\zaln-s | x-strong=""H3566"" x-lemma=""כּוֹרֶשׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כֹּ֚רֶשׁ""\\*']",15-EZR-31,1,2,15-EZR
84,", \w king|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶ֣לֶךְ""\\*']",15-EZR-32,1,2,15-EZR
85," \w of|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶ֣לֶךְ""\\*']",15-EZR-32,1,2,15-EZR
86,,"['\\zaln-s | x-strong=""H4428"" x-lemma=""מֶלֶךְ"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""מֶ֣לֶךְ""\\*']",15-EZR-32,1,2,15-EZR
87," \w Persia|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H6539"" x-lemma=""פָּרַס"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""פָּרַ֔ס""\\*']",15-EZR-33,1,2,15-EZR
88,,"['\\zaln-s | x-strong=""H6539"" x-lemma=""פָּרַס"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""פָּרַ֔ס""\\*']",15-EZR-33,1,2,15-EZR
89,": \w Yahweh|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֖ה""\\*']",15-EZR-34,1,2,15-EZR
90,,"['\\zaln-s | x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֖ה""\\*']",15-EZR-34,1,2,15-EZR
91,", \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H0430"" x-lemma=""אֱלֹהִים"" x-morph=""He,Ncmpc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֱלֹהֵ֣י""\\*']",15-EZR-35,1,2,15-EZR
92," \w of|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s | x-strong=""H0430"" x-lemma=""אֱלֹהִים"" x-morph=""He,Ncmpc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֱלֹהֵ֣י""\\*']",15-EZR-35,1,2,15-EZR
93,,"['\\zaln-s | x-strong=""H0430"" x-lemma=""אֱלֹהִים"" x-morph=""He,Ncmpc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֱלֹהֵ֣י""\\*']",15-EZR-35,1,2,15-EZR
94," \w Heaven|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""d:H8064"" x-lemma=""שָׁמַיִם"" x-morph=""He,Td:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060שָּׁמָ֑יִם""\\*']",15-EZR-36,1,2,15-EZR
95,,"['\\zaln-s | x-strong=""d:H8064"" x-lemma=""שָׁמַיִם"" x-morph=""He,Td:Ncmpa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060שָּׁמָ֑יִם""\\*']",15-EZR-36,1,2,15-EZR
96,", \w gave|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s | x-strong=""H5414"" x-lemma=""נָתַן"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""נָ֣תַן""\\*']",15-EZR-37,1,2,15-EZR
97,,"['\\zaln-s | x-strong=""H5414"" x-lemma=""נָתַן"" x-morph=""He,Vqp3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""נָ֣תַן""\\*']",15-EZR-37,1,2,15-EZR
98," \w me|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s | x-strong=""l"" x-lemma="""" x-morph=""He,R:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ֔\u2060י""\\*']",15-EZR-38,1,2,15-EZR
99,,"['\\zaln-s | x-strong=""l"" x-lemma="""" x-morph=""He,R:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ֔\u2060י""\\*']",15-EZR-38,1,2,15-EZR
