,token,alg,alg_id,chapter,verse,book
16,,"['\\zaln-s |x-strong=""H1121a"" x-lemma=""בֵּן"" x-morph=""He,Ncmsc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בֶן""\\*']",32-JON-7,1,1,32-JON
17," \w Amittai|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H0573"" x-lemma=""אֲמִתַּי"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲמִתַּ֖י""\\*']",32-JON-8,1,1,32-JON
18,,"['\\zaln-s |x-strong=""H0573"" x-lemma=""אֲמִתַּי"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֲמִתַּ֖י""\\*']",32-JON-8,1,1,32-JON
19,", \w saying|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""l:H0559"" x-lemma=""אָמַר"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ\u2060אמֹֽר""\\*']",32-JON-9,1,1,32-JON
20,,"['\\zaln-s |x-strong=""l:H0559"" x-lemma=""אָמַר"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ\u2060אמֹֽר""\\*']",32-JON-9,1,1,32-JON
21,",",[],32-JON-10,1,1,32-JON
22,"“\w Get|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H6965b"" x-lemma=""קוּם"" x-morph=""He,Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ק֠וּם""\\*']",32-JON-11,1,2,32-JON
23," \w up|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""H6965b"" x-lemma=""קוּם"" x-morph=""He,Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ק֠וּם""\\*']",32-JON-11,1,2,32-JON
24,,"['\\zaln-s |x-strong=""H6965b"" x-lemma=""קוּם"" x-morph=""He,Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ק֠וּם""\\*']",32-JON-11,1,2,32-JON
25,", \w go|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H3212"" x-lemma=""יָלַךְ"" x-morph=""He,Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ֧ךְ""\\*']",32-JON-12,1,2,32-JON
26,,"['\\zaln-s |x-strong=""H3212"" x-lemma=""יָלַךְ"" x-morph=""He,Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לֵ֧ךְ""\\*']",32-JON-12,1,2,32-JON
27," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H0413"" x-lemma=""אֵל"" x-morph=""He,R"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶל""\\*']",32-JON-13,1,2,32-JON
28,,"['\\zaln-s |x-strong=""H0413"" x-lemma=""אֵל"" x-morph=""He,R"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אֶל""\\*']",32-JON-13,1,2,32-JON
29," \w Nineveh|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H5210"" x-lemma=""נִינְוֵה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""נִֽינְוֵ֛ה""\\*']",32-JON-14,1,2,32-JON
30,,"['\\zaln-s |x-strong=""H5210"" x-lemma=""נִינְוֵה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""נִֽינְוֵ֛ה""\\*']",32-JON-14,1,2,32-JON
31,", \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""d:H5892b"" x-lemma=""עִיר"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060עִ֥יר""\\*']",32-JON-15,1,2,32-JON
32,,"['\\zaln-s |x-strong=""d:H5892b"" x-lemma=""עִיר"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060עִ֥יר""\\*']",32-JON-15,1,2,32-JON
33," \w great|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""d:H1419a"" x-lemma=""גָּדוֹל"" x-morph=""He,Td:Aafsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060גְּדוֹלָ֖ה""\\*']",32-JON-16,1,2,32-JON
34,,"['\\zaln-s |x-strong=""d:H1419a"" x-lemma=""גָּדוֹל"" x-morph=""He,Td:Aafsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הַ\u2060גְּדוֹלָ֖ה""\\*']",32-JON-16,1,2,32-JON
35," \w city|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""d:H5892b"" x-lemma=""עִיר"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060עִ֥יר""\\*']",32-JON-17,1,2,32-JON
36,,"['\\zaln-s |x-strong=""d:H5892b"" x-lemma=""עִיר"" x-morph=""He,Td:Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""הָ\u2060עִ֥יר""\\*']",32-JON-17,1,2,32-JON
37,", \w and|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H7121"" x-lemma=""קָרָא"" x-morph=""He,C:Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060קְרָ֣א""\\*']",32-JON-18,1,2,32-JON
38," \w call|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H7121"" x-lemma=""קָרָא"" x-morph=""He,C:Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060קְרָ֣א""\\*']",32-JON-18,1,2,32-JON
39," \w out|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H7121"" x-lemma=""קָרָא"" x-morph=""He,C:Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060קְרָ֣א""\\*']",32-JON-18,1,2,32-JON
40,,"['\\zaln-s |x-strong=""c:H7121"" x-lemma=""קָרָא"" x-morph=""He,C:Vqv2ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וּ\u2060קְרָ֣א""\\*']",32-JON-18,1,2,32-JON
41," \w against|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H5921a"" x-lemma=""עַל"" x-morph=""He,R:Sp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלֶ֑י\u2060הָ""\\*']",32-JON-19,1,2,32-JON
42," \w it|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H5921a"" x-lemma=""עַל"" x-morph=""He,R:Sp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלֶ֑י\u2060הָ""\\*']",32-JON-19,1,2,32-JON
43,,"['\\zaln-s |x-strong=""H5921a"" x-lemma=""עַל"" x-morph=""He,R:Sp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלֶ֑י\u2060הָ""\\*']",32-JON-19,1,2,32-JON
44,", \w because|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H3588a"" x-lemma=""כִּי"" x-morph=""He,C"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כִּֽי""\\*']",32-JON-20,1,2,32-JON
45,,"['\\zaln-s |x-strong=""H3588a"" x-lemma=""כִּי"" x-morph=""He,C"" x-occurrence=""1"" x-occurrences=""1"" x-content=""כִּֽי""\\*']",32-JON-20,1,2,32-JON
46," \w their|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H7451c"" x-lemma=""רַע"" x-morph=""He,Ncfsc:Sp3mp"" x-occurrence=""1"" x-occurrences=""1"" x-content=""רָעָתָ֖\u2060ם""\\*']",32-JON-21,1,2,32-JON
47," \w wickedness|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H7451c"" x-lemma=""רַע"" x-morph=""He,Ncfsc:Sp3mp"" x-occurrence=""1"" x-occurrences=""1"" x-content=""רָעָתָ֖\u2060ם""\\*']",32-JON-21,1,2,32-JON
48,,"['\\zaln-s |x-strong=""H7451c"" x-lemma=""רַע"" x-morph=""He,Ncfsc:Sp3mp"" x-occurrence=""1"" x-occurrences=""1"" x-content=""רָעָתָ֖\u2060ם""\\*']",32-JON-21,1,2,32-JON
49," \w has|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H5927"" x-lemma=""עָלָה"" x-morph=""He,Vqp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלְתָ֥ה""\\*']",32-JON-22,1,2,32-JON
50," \w risen|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H5927"" x-lemma=""עָלָה"" x-morph=""He,Vqp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלְתָ֥ה""\\*']",32-JON-22,1,2,32-JON
51," \w up|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""H5927"" x-lemma=""עָלָה"" x-morph=""He,Vqp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלְתָ֥ה""\\*']",32-JON-22,1,2,32-JON
52,,"['\\zaln-s |x-strong=""H5927"" x-lemma=""עָלָה"" x-morph=""He,Vqp3fs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""עָלְתָ֥ה""\\*']",32-JON-22,1,2,32-JON
53," \w before|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:Ncbpc:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060פָנָֽ\u2060י""\\*']",32-JON-23,1,2,32-JON
54," \w my|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:Ncbpc:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060פָנָֽ\u2060י""\\*']",32-JON-23,1,2,32-JON
55," \w face|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:Ncbpc:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060פָנָֽ\u2060י""\\*']",32-JON-23,1,2,32-JON
56,,"['\\zaln-s |x-strong=""l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:Ncbpc:Sp1cs"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לְ\u2060פָנָֽ\u2060י""\\*']",32-JON-23,1,2,32-JON
57,.”,[],32-JON-24,1,2,32-JON
58,"\w But|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H6965b"" x-lemma=""קוּם"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יָּ֤קָם""\\*']",32-JON-25,1,3,32-JON
59,,"['\\zaln-s |x-strong=""c:H6965b"" x-lemma=""קוּם"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יָּ֤קָם""\\*']",32-JON-25,1,3,32-JON
60," \w Jonah|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H3124"" x-lemma=""יוֹנָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יוֹנָה֙""\\*']",32-JON-26,1,3,32-JON
61,,"['\\zaln-s |x-strong=""H3124"" x-lemma=""יוֹנָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יוֹנָה֙""\\*']",32-JON-26,1,3,32-JON
62," \w got|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H6965b"" x-lemma=""קוּם"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יָּ֤קָם""\\*']",32-JON-27,1,3,32-JON
63," \w up|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H6965b"" x-lemma=""קוּם"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יָּ֤קָם""\\*']",32-JON-27,1,3,32-JON
64,,"['\\zaln-s |x-strong=""c:H6965b"" x-lemma=""קוּם"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יָּ֤קָם""\\*']",32-JON-27,1,3,32-JON
65," \w to|x-occurrence=""1"" x-occurrences=""6""","['\\zaln-s |x-strong=""l:H1272"" x-lemma=""בָּרַח"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060בְרֹ֣חַ""\\*']",32-JON-28,1,3,32-JON
66," \w run|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""l:H1272"" x-lemma=""בָּרַח"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060בְרֹ֣חַ""\\*']",32-JON-28,1,3,32-JON
67," \w away|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""l:H1272"" x-lemma=""בָּרַח"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060בְרֹ֣חַ""\\*']",32-JON-28,1,3,32-JON
68,,"['\\zaln-s |x-strong=""l:H1272"" x-lemma=""בָּרַח"" x-morph=""He,R:Vqc"" x-occurrence=""1"" x-occurrences=""1"" x-content=""לִ\u2060בְרֹ֣חַ""\\*']",32-JON-28,1,3,32-JON
69," \w to|x-occurrence=""2"" x-occurrences=""6""","['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np:Sd"" x-occurrence=""1"" x-occurrences=""2"" x-content=""תַּרְשִׁ֔ישָׁ\u2060ה""\\*']",32-JON-29,1,3,32-JON
70," \w Tarshish|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np:Sd"" x-occurrence=""1"" x-occurrences=""2"" x-content=""תַּרְשִׁ֔ישָׁ\u2060ה""\\*']",32-JON-29,1,3,32-JON
71,,"['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np:Sd"" x-occurrence=""1"" x-occurrences=""2"" x-content=""תַּרְשִׁ֔ישָׁ\u2060ה""\\*']",32-JON-29,1,3,32-JON
72," \w from|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
73," \w before|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
74," \w the|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
75," \w face|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
76," \w of|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
77,,"['\\zaln-s |x-strong=""m:l:H6440"" x-lemma=""פָּנִים"" x-morph=""He,R:R:Ncbpc"" x-occurrence=""1"" x-occurrences=""2"" x-content=""מִ\u2060לִּ\u2060פְנֵ֖י""\\*']",32-JON-30,1,3,32-JON
78," \w Yahweh|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֑ה""\\*']",32-JON-31,1,3,32-JON
79,,"['\\zaln-s |x-strong=""H3068"" x-lemma=""יְהֹוָה"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יְהוָ֑ה""\\*']",32-JON-31,1,3,32-JON
80,". \w And|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
81," \w he|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
82," \w went|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
83," \w down|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
84," \w to|x-occurrence=""3"" x-occurrences=""6""","['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
85,,"['\\zaln-s |x-strong=""c:H3381"" x-lemma=""יָרַד"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יֵּ֨רֶד""\\*']",32-JON-32,1,3,32-JON
86," \w Joppa|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H3305"" x-lemma=""יָפוֹ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יָפ֜וֹ""\\*']",32-JON-33,1,3,32-JON
87,,"['\\zaln-s |x-strong=""H3305"" x-lemma=""יָפוֹ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""יָפ֜וֹ""\\*']",32-JON-33,1,3,32-JON
88," \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""c:H4672"" x-lemma=""מָצָא"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּמְצָ֥א""\\*']",32-JON-34,1,3,32-JON
89," \w found|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H4672"" x-lemma=""מָצָא"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּמְצָ֥א""\\*']",32-JON-34,1,3,32-JON
90,,"['\\zaln-s |x-strong=""c:H4672"" x-lemma=""מָצָא"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּמְצָ֥א""\\*']",32-JON-34,1,3,32-JON
91," \w a|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H0591"" x-lemma=""אֳנִיָּה"" x-morph=""He,Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אָנִיָּ֣ה""\\*']",32-JON-35,1,3,32-JON
92," \w ship|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H0591"" x-lemma=""אֳנִיָּה"" x-morph=""He,Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אָנִיָּ֣ה""\\*']",32-JON-35,1,3,32-JON
93,,"['\\zaln-s |x-strong=""H0591"" x-lemma=""אֳנִיָּה"" x-morph=""He,Ncfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""אָנִיָּ֣ה""\\*']",32-JON-35,1,3,32-JON
94," \w going|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""H0935"" x-lemma=""בּוֹא"" x-morph=""He,Vqrfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בָּאָ֣ה""\\*']",32-JON-36,1,3,32-JON
95,,"['\\zaln-s |x-strong=""H0935"" x-lemma=""בּוֹא"" x-morph=""He,Vqrfsa"" x-occurrence=""1"" x-occurrences=""1"" x-content=""בָּאָ֣ה""\\*']",32-JON-36,1,3,32-JON
96," \w to|x-occurrence=""4"" x-occurrences=""6""","['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""תַרְשִׁ֗ישׁ""\\*']",32-JON-37,1,3,32-JON
97," \w Tarshish|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""תַרְשִׁ֗ישׁ""\\*']",32-JON-37,1,3,32-JON
98,,"['\\zaln-s |x-strong=""H8659"" x-lemma=""תַּרְשִׁישׁ"" x-morph=""He,Np"" x-occurrence=""1"" x-occurrences=""1"" x-content=""תַרְשִׁ֗ישׁ""\\*']",32-JON-37,1,3,32-JON
99,". \w So|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H5414"" x-lemma=""נָתַן"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּתֵּ֨ן""\\*']",32-JON-38,1,3,32-JON
100," \w he|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""c:H5414"" x-lemma=""נָתַן"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּתֵּ֨ן""\\*']",32-JON-38,1,3,32-JON
101," \w paid|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""c:H5414"" x-lemma=""נָתַן"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּתֵּ֨ן""\\*']",32-JON-38,1,3,32-JON
102,,"['\\zaln-s |x-strong=""c:H5414"" x-lemma=""נָתַן"" x-morph=""He,C:Vqw3ms"" x-occurrence=""1"" x-occurrences=""1"" x-content=""וַ\u2060יִּתֵּ֨ן""\\*']",32-JON-38,1,3,32-JON
